ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
082f2b3b-f275-4892-8bd5-65c6a7340740,verbal_reasoning,odd_one_out,3,"Find the odd one out:
apple, banana, carrot, grape, orange",apple | banana | carrot | grape | orange,carrot,2,"Carrot is the odd one out because the other four are fruits, while carrot is a vegetable.",,
216ef90f-b200-49f9-9bd2-91aea96bfa84,verbal_reasoning,odd_one_out,3,"Find the odd one out:
listen, hear, see, smell, taste",listen | hear | see | smell | taste,listen,0,"The words 'hear', 'see', 'smell' and 'taste' are the names of the five basic senses. 'Listen' is an active verb describing how we use the sense of hearing, making it the odd one out.",,
2780528f-e456-43fc-9317-6d6a3ed8f6d0,verbal_reasoning,odd_one_out,3,"Find the odd one out:
baker, driver, teacher, painter, apple",baker | driver | teacher | painter | apple,apple,4,"Apple is the odd one out because the other four words are all professions, whereas apple is a fruit.",,
2afd8d49-73fe-4f61-ae84-e8690c0eea2a,verbal_reasoning,odd_one_out,3,"Find the odd one out:
Apple, Banana, Carrot, Grape, Potato",Apple | Banana | Carrot | Grape | Potato,Carrot,2,"Carrot is the odd one out because the other four words are names of fruits, while Carrot is a vegetable.",,
2cad31b3-508d-4b59-bfa7-8252e643fef4,verbal_reasoning,odd_one_out,3,"Find the odd one out:
baker, driver, painter, teacher, apple",baker | driver | painter | teacher | apple,apple,4,"Apple is the odd one out because the other four words are all occupations (professions), whereas apple is a fruit.",,
35f364cf-4381-42bf-9ca6-7581527603f9,verbal_reasoning,odd_one_out,3,"Find the odd one out:
Apple, Banana, Cherry, Grape, Carrot",Apple | Banana | Cherry | Grape | Carrot,Carrot,4,"Carrot is the odd one out because the other four words are all fruits, while Carrot is a vegetable.",,
3602cd51-65e7-4672-8c2e-8ed7d067a86e,verbal_reasoning,odd_one_out,3,"Find the odd one out:
apple, banana, carrot, grape, potato",apple | banana | carrot | grape | potato,carrot,2,"Carrot is the odd one out because the other four words (apple, banana, grape, potato) are all edible plants that are commonly classified as fruits, whereas carrot is a root vegetable.",,
4374a04d-8655-43b1-811e-7f98074ac544,verbal_reasoning,odd_one_out,3,"Find the odd one out:
baker, driver, painter, teacher, apple",baker | driver | painter | teacher | apple,apple,4,"Apple is the odd one out because the other four words are all occupations (professions), while 'apple' is a fruit.",,
4e12bc7f-24d4-4f61-8bbc-2549e3306ddc,verbal_reasoning,odd_one_out,3,"Find the odd one out:
apple, banana, cherry, grape, carrot",apple | banana | cherry | grape | carrot,carrot,4,"Carrot is the odd one out because the other four words (apple, banana, cherry, grape) are all fruits, whereas carrot is a vegetable.",,
52aa3d73-afb9-440b-99cd-640d393aad4d,verbal_reasoning,odd_one_out,3,"Find the odd one out:
listen, silent, enlist, tinsel, apple",listen | silent | enlist | tinsel | apple,apple,4,"listen, silent, enlist and tinsel are all anagrams of each other, while apple does not share this property.",,
